name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
Маркетинг-менеджер,,,,,Киев,2005-08-29T12:56:18+0400
Business Development Manager (BDM),,,,,Москва,2005-08-29T12:56:21+0400
Business Development Manager (BDM),,,,,Москва,2005-08-29T12:56:21+0400
Business Development Manager (BDM),,,,,Москва,2005-08-29T12:56:21+0400
Help desk,,,2000.0,USD,Москва,2005-08-29T13:02:07+0400
Senior System Administrator,,,3000.0,USD,Москва,2005-08-29T13:02:07+0400
Системный администратор,,,600.0,USD,Москва,2005-08-29T13:12:36+0400
Инженер по продажам в интернет-магазин,,,800.0,USD,Москва,2005-08-29T13:15:09+0400
Менеджер по технической поддержке SMS-сервисов,,,,,Москва,2005-08-29T13:21:12+0400
Менеджер по продаже банковского ПО в крупную компанию,,,,,Москва,2005-08-29T13:21:12+0400
Ведущий менеджер по продаже Интернет рекламы,,,1500.0,USD,Москва,2005-08-29T13:21:12+0400
Web-мастер в крупную компьютерную компанию,,,,,Москва,2005-08-29T13:21:13+0400
HTML-верстальщик,,,600.0,USD,Москва,2005-08-29T13:21:14+0400
Менеджер развлекательного Интернет-проекта,,,800.0,USD,Москва,2005-08-29T13:21:14+0400
HTML-Верстальщик в электронное СМИ,,,600.0,USD,Москва,2005-08-29T13:21:14+0400
IT специалист ( Код: IT),,,2000.0,USD,Москва,2005-08-29T13:38:58+0400
"Руководитель телекоммуникационного отдела . Код вакансии ""НВ-РС""",,,1700.0,USD,Москва,2005-08-29T14:06:25+0400
Programmer,,,1600.0,USD,Москва,2005-08-29T14:25:11+0400
Ведущий специалист отдела технического сопровождения ИСУП Axapta,,,,,Москва,2005-08-29T14:33:26+0400
СИСТЕМНЫЙ АДМИНИСТРАТОР,,,1500.0,USD,Москва,2005-08-29T14:55:42+0400
"Программист,координатор проекта",,,1000.0,USD,Москва,2005-08-29T15:41:29+0400
IT Specialist,,,,,Санкт-Петербург,2005-08-29T15:51:46+0400
Программист Delphi,,,1500.0,USD,Москва,2005-08-29T16:08:36+0400
Специалист Отдела программно технического обеспечения.,,,,,Киев,2005-08-29T16:10:43+0400
Программист,,,1500.0,USD,Москва,2005-08-29T16:14:30+0400
Аналитик бизнес процессов,,,1200.0,USD,Москва,2005-08-29T16:14:36+0400
Контент редактор,,,600.0,USD,Москва,2005-08-29T16:27:18+0400
Специалист Отдела информационных технологий Управления Автоматизации,,,1000.0,USD,Москва,2005-08-29T16:39:11+0400
Консультант по внедрению CRM,,,,,Москва,2005-08-29T17:19:12+0400
Консультант по внедрению систем управления персоналом,,,,,Москва,2005-08-29T17:19:12+0400
Аналитик,,,1500.0,USD,Москва,2005-08-29T17:21:03+0400
Ассистент product-менеджера,,,,,Москва,2005-08-29T17:46:29+0400
Procurement Sourcing Buyer,,,,,Москва,2005-08-29T18:25:24+0400
IT координатор (администрирование 1С) (Вакансия от A-Class),,,1000.0,USD,Москва,2005-08-29T18:29:33+0400
Resourse Coordinator,,,,,Москва,2005-08-29T18:34:06+0400
Специалист поддержки,,,,,Киев,2005-08-29T18:38:10+0400
Администратор Informix и Sybase,,,2500.0,USD,Москва,2005-08-29T20:31:44+0400
System Administrator,,,2500.0,USD,Москва,2005-08-29T20:33:43+0400
Helpdesk Specialist,,,,,Москва,2005-08-29T21:27:11+0400
Project Leader in Telecommunications,,,,,Москва,2005-08-30T08:54:04+0400
Linux Software Engineer,,,,,Москва,2005-08-30T08:54:41+0400
Software Engineer,,,,,Москва,2005-08-30T08:55:06+0400
Chip Designer,,,,,Москва,2005-08-30T08:55:28+0400
Optics Engineer,,,,,Москва,2005-08-30T08:55:58+0400
Optics Engineer,,,,,Москва,2005-08-30T08:56:03+0400
Image Processing Leager,,,1500.0,USD,Москва,2005-08-30T09:03:58+0400
Image Processing Leager,,,,,Москва,2005-08-30T09:04:13+0400
Linux Software Developer,,,,,Южная Корея,2005-08-30T09:04:59+0400
Программист,,,,,Южная Корея,2005-08-30T09:05:18+0400
Инженер-программист,,,1400.0,USD,Москва,2005-08-30T09:30:10+0400
Руководитель проекта (Retail),,,,,Москва,2005-08-30T09:32:18+0400
Специалист IT поддержки,,,,,Москва,2005-08-30T09:54:18+0400
WEB-дизайнер,,,,,Москва,2005-08-30T09:59:44+0400
"Marketing Manager, Indusrtial Sector",,,,,Москва,2005-08-30T10:03:36+0400
Менеджер по продажам,,,,,Киев,2005-08-30T10:34:35+0400
"Старший менеджер по проектам SAP R/3 (специализация ММ, FI, CO, Basis)",,,,,Москва,2005-08-30T10:35:00+0400
Java Developer,,,,,Москва,2005-08-30T10:44:03+0400
Java Developer (Software Developer),,,,,Москва,2005-08-30T10:47:00+0400
Разработчик БД,,,,,Москва,2005-08-30T10:47:56+0400
Менеджер по продажам услуг по управленческому учету,,,,,Россия,2005-08-30T11:18:54+0400
Руководитель направления в Сектор информационных систем для менеджмента,,,,,Москва,2005-08-30T11:18:55+0400
Консультант MS CRM,,,,,Россия,2005-08-30T11:18:55+0400
Ведущий консультант по управлению проектами,,,,,Россия,2005-08-30T11:18:55+0400
Программист 1С,,,,,Москва,2005-08-30T11:36:14+0400
Разрабочик 1С,,,2000.0,USD,Москва,2005-08-30T12:19:28+0400
"Консультант по финансам (модули GL, FA, CM, AP, AR, OFA)",,,,,Москва,2005-08-30T12:39:37+0400
Заместитель руководителя проекта создания Системы дистанционного обучения,,,,,Москва,2005-08-30T12:39:38+0400
Ассистент отдела компьютерного сервиса,,,800.0,USD,Москва,2005-08-30T12:44:39+0400
Младший аналитик (код: JFBA-F1),,,800.0,USD,Москва,2005-08-30T13:02:59+0400
Инженер по технической поддержке,,,1400.0,USD,Москва,2005-08-30T14:14:39+0400
PC/LAN Support Administrator,,,,,Москва,2005-08-30T14:17:10+0400
Специалист в IT службу,,,,,Москва,2005-08-30T14:33:36+0400
Администратор 1С,,,1500.0,USD,Москва,2005-08-30T14:38:06+0400
"Программист C, Java (код: CJRP-F1)",,,1000.0,USD,Москва,2005-08-30T14:46:54+0400
Специалист группы оперативного контроля и технической поддержки в Банк,,,800.0,USD,Москва,2005-08-30T15:03:42+0400
Системный инженер,,,,,Москва,2005-08-30T15:04:14+0400
Бизнес-аналитик в российскую торгово-производственную компанию (продукты питания),,,2500.0,USD,Москва,2005-08-30T15:14:51+0400
Оператор Call-центра,,,,,Москва,2005-08-30T15:18:29+0400
Руководитель отдела  Help-Desk (IK-M-Lead Help-Desk),,,2900.0,USD,Москва,2005-08-30T15:26:09+0400
Ведущий разработчик,,,2000.0,USD,Москва,2005-08-30T15:32:47+0400
Технический консультант SAP  Sales & Distribution,,,,,Москва,2005-08-30T15:46:40+0400
Технический консультант SAP FI,,,5000.0,USD,Москва,2005-08-30T15:46:40+0400
Technical consultant SAP BW for USA,,,5000.0,USD,Москва,2005-08-30T15:46:40+0400
Технический консультант SAP HR,,,5000.0,USD,Москва,2005-08-30T15:46:40+0400
Технический консультант SAP BW,,,5000.0,USD,Москва,2005-08-30T15:46:40+0400
Разработчик приложений Lotus Notes/Domino / Web,,,1500.0,USD,Москва,2005-08-30T15:58:02+0400
Разработчик приложений Lotus Notes/Domino / Web,,,1500.0,USD,Москва,2005-08-30T16:00:29+0400
WEB-ПРОГРАММИСТ (.NET),,,,,Москва,2005-08-30T16:05:23+0400
РУКОВОДИТЕЛЬ ПРОИЗВОДСТВА (производство оборудования: соединительные шнуры).,,,,,Москва,2005-08-30T16:05:23+0400
Аналитик (направление информбезопасность),,,,,Москва,2005-08-30T16:07:21+0400
Инженер-аналитик,,,1100.0,USD,Санкт-Петербург,2005-08-30T16:36:53+0400
Консультант по продаже ERP-систем,,,,,Киев,2005-08-30T16:51:34+0400
Программист С++ под Linux,,,,,Киев,2005-08-30T16:57:09+0400
Менеджер по продажам услуг,,,,,Москва,2005-08-30T17:56:30+0400
Руководитель Отдела тестирования,,,1000.0,USD,Москва,2005-08-30T17:58:15+0400
Infrastructure manger CIS,,,2500.0,USD,Москва,2005-08-30T18:15:58+0400
Менеджер по работе с корпоративными клиентами,,,1000.0,USD,Санкт-Петербург,2005-08-30T18:26:44+0400
Менеджер по продажам  - менеджер по работе с корпоративными клиентами,,,1000.0,USD,Москва,2005-08-30T18:26:44+0400
Специалист Lotus Notes,,,1500.0,USD,Москва,2005-08-30T18:26:44+0400
Специалист Lotus Notes,,,1500.0,USD,Москва,2005-08-30T18:26:44+0400
Менеджер по работе с корпоративными клиентами,,,1000.0,USD,Санкт-Петербург,2005-08-30T18:26:44+0400
"Программист, разработчик Lotus",,,1000.0,USD,Санкт-Петербург,2005-08-30T18:26:44+0400
Инженер электронщик,,,1200.0,USD,Москва,2005-08-31T09:30:37+0400
Аналитик,,,1000.0,USD,Москва,2005-08-31T09:30:37+0400
Региональный менеджер,,,1000.0,USD,Самара,2005-08-31T09:40:01+0400
"Преподаватель по темам ""Управление разработкой ПО""",,,3000.0,USD,Россия,2005-08-31T10:04:32+0400
Бизнес-аналитик,,,1600.0,USD,Москва,2005-08-31T10:47:55+0400
Сервис-инженер,,,400.0,USD,Киев,2005-08-31T10:52:36+0400
Коммерческий директор(телекоммуникации),,,950.0,USD,Киев,2005-08-31T10:52:36+0400
